province,date,confirm,dead,heal,confirm_add,newConfirm,newHeal,newDead
天津,4.2,189,3,174,0,0,0,0
台湾,4.2,422,6,203,2,2,14,0
四川,4.2,561,3,554,0,0,0,0
上海,4.2,638,7,530,0,0,0,0
陕西,4.2,277,3,253,21,21,1,0
山西,4.2,197,0,140,0,0,5,0
山东,4.2,787,7,765,0,0,0,0
青海,4.2,18,0,18,0,0,0,0
宁夏,4.2,75,0,75,0,0,0,0
内蒙古,4.2,194,1,108,0,0,4,0
辽宁,4.2,146,2,143,0,0,0,0
江西,4.2,937,1,936,0,0,0,0
江苏,4.2,653,0,644,0,0,1,0
吉林,4.2,106,1,97,2,2,0,0
湖南,4.2,1019,4,1015,0,0,0,0
湖北,4.2,68128,4512,63511,0,0,0,0
黑龙江,4.2,913,13,475,8,8,3,0
河南,4.2,1276,22,1254,0,0,0,0
河北,4.2,328,6,317,0,0,0,0
海南,4.2,168,6,162,0,0,0,0
贵州,4.2,147,2,145,0,0,0,0
广西,4.2,254,2,252,0,0,0,0
广东,4.2,1582,8,1501,1,1,7,0
甘肃,4.2,139,2,137,0,0,0,0
福建,4.2,355,1,341,0,0,2,0
北京,4.2,593,8,516,0,0,2,0
澳门,4.2,45,0,22,0,0,2,0
安徽,4.2,991,6,984,0,0,0,0
重庆,4.21,579,6,570,0,0,0,0
浙江,4.21,1268,1,1252,0,0,1,0
云南,4.21,184,2,178,0,0,0,0
新疆,4.21,76,3,73,0,0,0,0
香港,4.21,1029,4,650,4,4,20,0
西藏,4.21,1,0,1,0,0,0,0
天津,4.21,189,3,176,0,0,2,0
台湾,4.21,426,6,236,4,4,33,0
四川,4.21,561,3,556,0,0,2,0
上海,4.21,639,7,532,1,1,2,0
陕西,4.21,279,3,253,21,21,0,0
山西,4.21,197,0,140,0,0,0,0
山东,4.21,787,7,766,0,0,1,0
青海,4.21,18,0,18,0,0,0,0
宁夏,4.21,75,0,75,0,0,0,0
内蒙古,4.21,194,1,108,0,0,0,0
辽宁,4.21,146,2,143,0,0,0,0
江西,4.21,937,1,936,0,0,0,0
江苏,4.21,653,0,645,0,0,1,0
吉林,4.21,106,1,98,0,0,1,0
湖南,4.21,1019,4,1015,0,0,0,0
湖北,4.21,68128,4512,63519,0,0,8,0
黑龙江,4.21,921,13,477,8,8,2,0
河南,4.21,1276,22,1254,0,0,0,0
河北,4.21,328,6,317,0,0,0,0
海南,4.21,168,6,162,0,0,0,0
贵州,4.21,147,2,145,0,0,0,0
广西,4.21,254,2,252,0,0,0,0
广东,4.21,1582,8,1511,0,0,10,0
甘肃,4.21,139,2,137,0,0,0,0
福建,4.21,355,1,342,0,0,1,0
北京,4.21,593,8,518,0,0,2,0
澳门,4.21,45,0,22,0,0,0,0
安徽,4.21,991,6,984,0,0,0,0
重庆,4.22,579,6,570,0,0,0,0
浙江,4.22,1268,1,1252,0,0,0,0
云南,4.22,184,2,178,0,0,0,0
新疆,4.22,76,3,73,0,0,0,0
香港,4.22,1033,4,678,4,4,28,0
西藏,4.22,1,0,1,0,0,0,0
天津,4.22,189,3,178,0,0,2,0
台湾,4.22,427,6,253,2,2,17,0
四川,4.22,561,3,557,0,0,1,0
上海,4.22,640,7,533,1,1,1,0
陕西,4.22,279,3,253,0,0,0,0
山西,4.22,197,0,142,0,0,2,0
山东,4.22,787,7,766,0,0,0,0
青海,4.22,18,0,18,0,0,0,0
宁夏,4.22,75,0,75,0,0,0,0
内蒙古,4.22,194,1,108,0,0,0,0
辽宁,4.22,146,2,143,0,0,0,0
江西,4.22,937,1,936,0,0,0,0
江苏,4.22,653,0,645,0,0,0,0
吉林,4.22,107,1,98,1,1,0,0
湖南,4.22,1019,4,1015,0,0,0,0
湖北,4.22,68128,4512,63547,0,0,28,0
黑龙江,4.22,925,13,485,4,4,8,0
河南,4.22,1276,22,1254,0,0,0,0
河北,4.22,328,6,317,0,0,0,0
海南,4.22,168,6,162,0,0,0,0
贵州,4.22,147,2,145,0,0,0,0
广西,4.22,254,2,252,0,0,0,0
广东,4.22,1584,8,1518,2,2,7,0
甘肃,4.22,139,2,137,0,0,0,0
福建,4.22,355,1,342,0,0,0,0
北京,4.22,593,8,522,0,0,4,0
澳门,4.22,45,0,26,0,0,4,0
安徽,4.22,991,6,984,0,0,0,0
重庆,4.23,579,6,573,0,0,3,0
浙江,4.23,1268,1,1256,0,0,4,0
云南,4.23,184,2,180,0,0,2,0
新疆,4.23,76,3,73,0,0,0,0
香港,4.23,1035,4,699,2,2,21,0
西藏,4.23,1,0,1,0,0,0,0
天津,4.23,189,3,179,0,0,1,0
台湾,4.23,427,6,253,1,1,0,0
四川,4.23,561,3,558,0,0,1,0
上海,4.23,641,7,533,1,1,0,0
陕西,4.23,279,3,253,0,0,0,0
山西,4.23,197,0,142,0,0,0,0
山东,4.23,787,7,766,0,0,0,0
青海,4.23,18,0,18,0,0,0,0
宁夏,4.23,75,0,75,0,0,0,0
内蒙古,4.23,194,1,108,0,0,0,0
辽宁,4.23,146,2,143,0,0,0,0
江西,4.23,937,1,936,0,0,0,0
江苏,4.23,653,0,646,0,0,1,0
吉林,4.23,108,1,99,1,1,1,0
湖南,4.23,1019,4,1015,0,0,0,0
湖北,4.23,68128,4512,63569,0,0,22,0
黑龙江,4.23,928,13,485,3,3,0,0
河南,4.23,1276,22,1254,0,0,0,0
河北,4.23,328,6,317,0,0,0,0
海南,4.23,168,6,162,0,0,0,0
贵州,4.23,147,2,145,0,0,0,0
广西,4.23,254,2,252,0,0,0,0
广东,4.23,1585,8,1528,1,1,10,0
甘肃,4.23,139,2,137,0,0,0,0
福建,4.23,355,1,346,0,0,4,0
北京,4.23,593,8,524,0,0,2,0
澳门,4.23,45,0,27,0,0,1,0
安徽,4.23,991,6,984,0,0,0,0
重庆,4.24,579,6,573,0,0,0,0
浙江,4.24,1268,1,1256,0,0,0,0
云南,4.24,185,2,180,1,1,0,0
新疆,4.24,76,3,73,0,0,0,0
香港,4.24,1035,4,725,0,0,26,0
西藏,4.24,1,0,1,0,0,0,0
天津,4.24,190,3,181,1,1,2,0
台湾,4.24,428,6,264,2,2,11,0
四川,4.24,561,3,558,0,0,0,0
上海,4.24,641,7,547,,0,14,0
陕西,4.24,286,3,253,7,7,0,0
山西,4.24,197,0,149,0,0,7,0
山东,4.24,787,7,767,0,0,1,0
青海,4.24,18,0,18,0,0,0,0
宁夏,4.24,75,0,75,0,0,0,0
内蒙古,4.24,197,1,114,3,3,6,0
辽宁,4.24,146,2,143,0,0,0,0
江西,4.24,937,1,936,0,0,0,0
江苏,4.24,653,0,646,0,0,0,0
吉林,4.24,109,1,99,1,1,0,0
湖南,4.24,1019,4,1015,0,0,0,0
湖北,4.24,68128,4512,63593,0,0,24,0
黑龙江,4.24,930,13,508,2,2,23,0
河南,4.24,1276,22,1254,0,0,0,0
河北,4.24,328,6,318,0,0,1,0
海南,4.24,168,6,162,0,0,0,0
贵州,4.24,147,2,145,0,0,0,0
广西,4.24,254,2,252,0,0,0,0
广东,4.24,1585,8,1534,0,0,6,0
甘肃,4.24,139,2,137,0,0,0,0
福建,4.24,355,1,349,0,0,3,0
北京,4.24,593,8,525,0,0,1,0
澳门,4.24,45,0,27,0,0,0,0
安徽,4.24,991,6,985,0,0,1,0
重庆,4.25,579,6,573,0,0,0,0
浙江,4.25,1268,1,1257,0,0,1,0
云南,4.25,185,2,181,0,0,1,0
新疆,4.25,76,3,73,0,0,0,0
香港,4.25,1037,4,753,2,2,28,0
西藏,4.25,1,0,1,0,0,0,0
天津,4.25,190,3,182,0,0,1,0
台湾,4.25,429,6,275,1,1,11,0
四川,4.25,561,3,558,0,0,0,0
上海,4.25,642,7,558,1,1,11,0
陕西,4.25,286,3,253,0,0,0,0
山西,4.25,197,0,154,0,0,5,0
山东,4.25,787,7,767,0,0,0,0
青海,4.25,18,0,18,0,0,0,0
宁夏,4.25,75,0,75,0,0,0,0
内蒙古,4.25,198,1,121,1,1,7,0
辽宁,4.25,146,2,143,0,0,0,0
江西,4.25,937,1,936,0,0,0,0
江苏,4.25,653,0,646,0,0,0,0
吉林,4.25,109,1,99,0,0,0,0
湖南,4.25,1019,4,1015,0,0,0,0
湖北,4.25,68128,4512,63604,0,0,11,0
黑龙江,4.25,935,13,511,5,5,3,0
河南,4.25,1276,22,1254,0,0,0,0
河北,4.25,328,6,318,0,0,0,0
海南,4.25,168,6,162,0,0,0,0
贵州,4.25,147,2,145,0,0,0,0
广西,4.25,254,2,252,0,0,0,0
广东,4.25,1586,8,1542,1,1,8,0
甘肃,4.25,139,2,137,0,0,0,0
福建,4.25,355,1,349,0,0,0,0
北京,4.25,593,8,525,0,0,0,0
澳门,4.25,45,0,28,0,0,1,0
安徽,4.25,991,6,985,0,0,0,0
重庆,4.26,579,6,573,0,0,0,0
浙江,4.26,1268,1,1258,0,0,1,0
云南,4.26,185,2,181,0,0,0,0
新疆,4.26,76,3,73,0,0,0,0
香港,4.26,1037,4,772,0,0,19,0
西藏,4.26,1,0,1,0,0,0,0
天津,4.26,190,3,182,0,0,0,0
台湾,4.26,429,6,281,0,0,6,0
四川,4.26,561,3,558,0,0,0,0
上海,4.26,642,7,568,0,0,10,0
陕西,4.26,286,3,253,0,0,0,0
山西,4.26,197,0,157,0,0,3,0
山东,4.26,787,7,768,0,0,1,0
青海,4.26,18,0,18,0,0,0,0
宁夏,4.26,75,0,75,0,0,0,0
内蒙古,4.26,198,1,129,0,0,8,0
辽宁,4.26,146,2,143,0,0,0,0
江西,4.26,937,1,936,0,0,0,0
江苏,4.26,653,0,646,0,0,0,0
吉林,4.26,110,1,99,1,1,0,0
湖南,4.26,1019,4,1015,0,0,0,0
湖北,4.26,68128,4512,63616,0,0,12,0
黑龙江,4.26,936,13,556,1,1,45,0
河南,4.26,1276,22,1254,0,0,0,0
河北,4.26,328,6,318,0,0,0,0
海南,4.26,168,6,162,0,0,0,0
贵州,4.26,147,2,145,0,0,0,0
广西,4.26,254,2,252,0,0,0,0
广东,4.26,1587,8,1542,1,1,0,0
甘肃,4.26,139,2,137,0,0,0,0
福建,4.26,355,1,349,0,0,0,0
北京,4.26,593,9,525,0,0,0,1
澳门,4.26,45,0,31,0,0,3,0
安徽,4.26,991,6,985,0,0,0,0
重庆,4.27,579,6,573,0,0,0,0
浙江,4.27,1268,1,1261,0,0,3,0
云南,4.27,185,2,181,0,0,0,0
新疆,4.27,76,3,73,0,0,0,0
香港,4.27,1037,4,787,0,0,15,0
西藏,4.27,1,0,1,0,0,0,0
天津,4.27,190,3,182,0,0,0,0
台湾,4.27,429,6,290,0,0,9,0
四川,4.27,561,3,558,0,0,0,0
上海,4.27,644,7,581,2,2,13,0
陕西,4.27,306,3,253,20,20,0,0
山西,4.27,197,0,160,0,0,3,0
山东,4.27,787,7,768,0,0,0,0
青海,4.27,18,0,18,0,0,0,0
宁夏,4.27,75,0,75,0,0,0,0
内蒙古,4.27,199,1,145,1,1,16,0
辽宁,4.27,146,2,143,0,0,0,0
江西,4.27,937,1,936,0,0,0,0
江苏,4.27,653,0,646,0,0,0,0
吉林,4.27,110,1,99,0,0,0,0
湖南,4.27,1019,4,1015,0,0,0,0
湖北,4.27,68128,4512,63616,0,0,0,0
黑龙江,4.27,939,13,586,3,3,30,0
河南,4.27,1276,22,1254,0,0,0,0
河北,4.27,328,6,318,0,0,0,0
海南,4.27,168,6,162,0,0,0,0
贵州,4.27,147,2,145,0,0,0,0
广西,4.27,254,2,252,0,0,0,0
广东,4.27,1587,8,1547,0,0,5,0
甘肃,4.27,139,2,137,0,0,0,0
福建,4.27,355,1,349,0,0,0,0
北京,4.27,593,9,536,0,0,11,0
澳门,4.27,45,0,32,0,0,1,0
安徽,4.27,991,6,985,0,0,0,0
重庆,4.28,579,6,573,0,0,0,0
浙江,4.28,1268,1,1262,0,0,1,0
云南,4.28,185,2,181,0,0,0,0
新疆,4.28,76,3,73,0,0,0,0
香港,4.28,1037,4,811,0,0,24,0
西藏,4.28,1,0,1,0,0,0,0
天津,4.28,190,3,183,0,0,1,0
台湾,4.28,429,6,307,0,0,17,0
四川,4.28,561,3,558,0,0,0,0
上海,4.28,645,7,584,1,1,3,0
陕西,4.28,306,3,253,0,0,0,0
山西,4.28,197,0,160,0,0,0,0
山东,4.28,787,7,771,0,0,3,0
青海,4.28,18,0,18,0,0,0,0
宁夏,4.28,75,0,75,0,0,0,0
内蒙古,4.28,199,1,146,0,0,1,0
辽宁,4.28,146,2,143,0,0,0,0
江西,4.28,937,1,936,0,0,0,0
江苏,4.28,653,0,647,0,0,1,0
吉林,4.28,110,1,99,0,0,0,0
湖南,4.28,1019,4,1015,0,0,0,0
湖北,4.28,68128,4512,63616,0,0,0,0
黑龙江,4.28,939,13,587,0,0,1,0
河南,4.28,1276,22,1254,0,0,0,0
河北,4.28,328,6,318,0,0,0,0
海南,4.28,168,6,162,0,0,0,0
贵州,4.28,147,2,145,0,0,0,0
广西,4.28,254,2,252,0,0,0,0
广东,4.28,1588,8,1554,1,1,7,0
甘肃,4.28,139,2,137,0,0,0,0
福建,4.28,355,1,352,0,0,3,0
北京,4.28,593,9,538,0,0,2,0
澳门,4.28,45,0,33,0,0,1,0
安徽,4.28,991,6,985,0,0,0,0
重庆,4.29,579,6,573,0,0,0,0
浙江,4.29,1268,1,1263,0,0,1,0
云南,4.29,185,2,181,0,0,0,0
新疆,4.29,76,3,73,0,0,0,0
香港,4.29,1037,4,830,0,0,19,0
西藏,4.29,1,0,1,0,0,0,0
天津,4.29,190,3,183,0,0,0,0
台湾,4.29,429,6,311,0,0,4,0
四川,4.29,561,3,558,0,0,0,0
上海,4.29,647,7,597,2,2,13,0
陕西,4.29,306,3,253,0,0,0,0
山西,4.29,197,0,164,0,0,4,0
山东,4.29,787,7,772,0,0,1,0
青海,4.29,18,0,18,0,0,0,0
宁夏,4.29,75,0,75,0,0,0,0
内蒙古,4.29,200,1,150,1,1,4,0
辽宁,4.29,146,2,143,0,0,0,0
江西,4.29,937,1,936,0,0,0,0
江苏,4.29,653,0,648,0,0,1,0
吉林,4.29,111,1,99,1,1,0,0
湖南,4.29,1019,4,1015,0,0,0,0
湖北,4.29,68128,4512,63616,0,0,0,0
黑龙江,4.29,939,13,587,0,0,0,0
河南,4.29,1276,22,1254,0,0,0,0
河北,4.29,328,6,318,0,0,0,0
海南,4.29,168,6,162,0,0,0,0
贵州,4.29,147,2,145,0,0,0,0
广西,4.29,254,2,252,0,0,0,0
广东,4.29,1588,8,1557,0,0,3,0
甘肃,4.29,139,2,137,0,0,0,0
福建,4.29,355,1,353,0,0,1,0
北京,4.29,593,9,542,0,0,4,0
澳门,4.29,45,0,34,0,0,1,0
安徽,4.29,991,6,985,0,0,0,0
重庆,4.3,579,6,573,0,0,0,0
浙江,4.3,1268,1,1264,0,0,1,0
云南,4.3,185,2,181,0,0,0,0
新疆,4.3,76,3,73,0,0,0,0
香港,4.3,1037,4,846,0,0,16,0
西藏,4.3,1,0,1,0,0,0,0
天津,4.3,190,3,184,0,0,1,0
台湾,4.3,429,6,322,0,0,11,0
四川,4.3,561,3,558,0,0,0,0
上海,4.3,652,7,599,5,5,2,0
陕西,4.3,306,3,254,0,0,1,0
山西,4.3,197,0,172,0,0,8,0
山东,4.3,787,7,772,0,0,0,0
青海,4.3,18,0,18,0,0,0,0
宁夏,4.3,75,0,75,0,0,0,0
内蒙古,4.3,201,1,152,1,1,2,0
辽宁,4.3,146,2,143,0,0,0,0
江西,4.3,937,1,936,0,0,0,0
江苏,4.3,653,0,650,0,0,2,0
吉林,4.3,111,1,101,0,0,2,0
湖南,4.3,1019,4,1015,0,0,0,0
湖北,4.3,68128,4512,63616,0,0,0,0
黑龙江,4.3,944,13,587,5,5,0,0
河南,4.3,1276,22,1254,0,0,0,0
河北,4.3,328,6,318,0,0,0,0
海南,4.3,168,6,162,0,0,0,0
贵州,4.3,147,2,145,0,0,0,0
广西,4.3,254,2,252,0,0,0,0
广东,4.3,1588,8,1565,0,0,8,0
甘肃,4.3,139,2,137,0,0,0,0
福建,4.3,356,1,353,1,1,0,0
北京,4.3,593,9,547,0,0,5,0
澳门,4.3,45,0,35,0,0,1,0
安徽,4.3,991,6,985,0,0,0,0
重庆,5.01,579,6,573,0,0,0,0
浙江,5.01,1268,1,1265,0,0,1,0
云南,5.01,185,2,181,0,0,0,0
新疆,5.01,76,3,73,0,0,0,0
香港,5.01,1039,4,859,2,2,13,0
西藏,5.01,1,0,1,0,0,0,0
天津,5.01,190,3,185,0,0,1,0
台湾,5.01,429,6,324,0,0,2,0
四川,5.01,561,3,558,0,0,0,0
上海,5.01,652,7,612,0,0,13,0
陕西,5.01,306,3,255,0,0,1,0
山西,5.01,197,0,176,0,0,4,0
山东,5.01,787,7,772,0,0,0,0
青海,5.01,18,0,18,0,0,0,0
宁夏,5.01,75,0,75,0,0,0,0
内蒙古,5.01,201,1,154,0,0,2,0
辽宁,5.01,146,2,144,0,0,1,0
江西,5.01,937,1,936,0,0,0,0
江苏,5.01,653,0,650,0,0,0,0
吉林,5.01,112,1,102,1,1,1,0
湖南,5.01,1019,4,1015,0,0,0,0
湖北,5.01,68128,4512,63616,0,0,0,0
黑龙江,5.01,944,13,604,0,0,17,0
河南,5.01,1276,22,1254,0,0,0,0
河北,5.01,328,6,318,0,0,0,0
海南,5.01,168,6,162,0,0,0,0
贵州,5.01,147,2,145,0,0,0,0
广西,5.01,254,2,252,0,0,0,0
广东,5.01,1588,8,1567,0,0,2,0
甘肃,5.01,139,2,137,0,0,0,0
福建,5.01,356,1,353,0,0,0,0
北京,5.01,593,9,547,0,0,0,0
澳门,5.01,45,0,37,0,0,2,0
安徽,5.01,991,6,985,0,0,0,0
重庆,5.02,579,6,573,0,0,0,0
浙江,5.02,1268,1,1265,0,0,0,0
云南,5.02,185,2,181,0,0,0,0
新疆,5.02,76,3,73,0,0,0,0
香港,5.02,1039,4,864,0,0,5,0
西藏,5.02,1,0,1,0,0,0,0
天津,5.02,190,3,186,0,0,1,0
台湾,5.02,432,6,324,3,3,0,0
四川,5.02,561,3,558,0,0,0,0
上海,5.02,653,7,613,1,1,1,0
陕西,5.02,306,3,260,0,0,5,0
山西,5.02,198,0,176,1,1,0,0
山东,5.02,787,7,772,0,0,0,0
青海,5.02,18,0,18,0,0,0,0
宁夏,5.02,75,0,75,0,0,0,0
内蒙古,5.02,201,1,154,0,0,0,0
辽宁,5.02,146,2,144,0,0,0,0
江西,5.02,937,1,936,0,0,0,0
江苏,5.02,653,0,650,0,0,0,0
吉林,5.02,112,1,103,0,0,1,0
湖南,5.02,1019,4,1015,0,0,0,0
湖北,5.02,68128,4512,63616,0,0,0,0
黑龙江,5.02,944,13,620,0,0,16,0
河南,5.02,1276,22,1254,0,0,0,0
河北,5.02,328,6,318,0,0,0,0
海南,5.02,168,6,162,0,0,0,0
贵州,5.02,147,2,145,0,0,0,0
广西,5.02,254,2,252,0,0,0,0
广东,5.02,1588,8,1567,0,0,0,0
甘肃,5.02,139,2,137,0,0,0,0
福建,5.02,356,1,353,0,0,0,0
北京,5.02,593,9,551,0,0,4,0
澳门,5.02,45,0,38,0,0,1,0
安徽,5.02,991,6,985,0,0,0,0
重庆,5.03,579,6,573,0,0,0,0
浙江,5.03,1268,1,1265,0,0,0,0
云南,5.03,185,2,181,0,0,0,0
新疆,5.03,76,3,73,0,0,0,0
香港,5.03,1039,4,879,0,0,15,0
西藏,5.03,1,0,1,0,0,0,0
天津,5.03,190,3,186,0,0,0,0
台湾,5.03,436,6,332,4,4,8,0
四川,5.03,561,3,558,0,0,0,0
上海,5.03,655,7,615,2,2,2,0
陕西,5.03,306,3,263,0,0,3,0
山西,5.03,198,0,180,0,0,4,0
山东,5.03,788,7,773,1,1,1,0
青海,5.03,18,0,18,0,0,0,0
宁夏,5.03,75,0,75,0,0,0,0
内蒙古,5.03,201,1,156,0,0,2,0
辽宁,5.03,146,2,144,0,0,0,0
江西,5.03,937,1,936,0,0,0,0
江苏,5.03,653,0,650,0,0,0,0
吉林,5.03,112,1,103,0,0,0,0
湖南,5.03,1019,4,1015,0,0,0,0
湖北,5.03,68128,4512,63616,0,0,0,0
黑龙江,5.03,944,13,657,0,0,37,0
河南,5.03,1276,22,1254,0,0,0,0
河北,5.03,328,6,318,0,0,0,0
海南,5.03,168,6,162,0,0,0,0
贵州,5.03,147,2,145,0,0,0,0
广西,5.03,254,2,252,0,0,0,0
广东,5.03,1588,8,1569,0,0,2,0
甘肃,5.03,139,2,137,0,0,0,0
福建,5.03,356,1,353,0,0,0,0
北京,5.03,593,9,553,0,0,2,0
澳门,5.03,45,0,39,0,0,1,0
安徽,5.03,991,6,985,0,0,0,0
重庆,5.04,579,6,573,0,0,0,0
浙江,5.04,1268,1,1267,0,0,2,0
云南,5.04,185,2,181,0,0,0,0
新疆,5.04,76,3,73,0,0,0,0
香港,5.04,1040,4,900,1,1,21,0
西藏,5.04,1,0,1,0,0,0,0
天津,5.04,190,3,186,0,0,0,0
台湾,5.04,438,6,334,6,6,2,0
四川,5.04,561,3,558,0,0,0,0
上海,5.04,656,7,619,1,1,4,0
陕西,5.04,306,3,263,0,0,0,0
山西,5.04,198,0,190,0,0,10,0
山东,5.04,788,7,773,0,0,0,0
青海,5.04,18,0,18,0,0,0,0
宁夏,5.04,75,0,75,0,0,0,0
内蒙古,5.04,201,1,160,0,0,4,0
辽宁,5.04,146,2,144,0,0,0,0
江西,5.04,937,1,936,0,0,0,0
江苏,5.04,653,0,650,0,0,0,0
吉林,5.04,112,1,103,0,0,0,0
湖南,5.04,1019,4,1015,0,0,0,0
湖北,5.04,68128,4512,63616,0,0,0,0
黑龙江,5.04,944,13,719,0,0,62,0
河南,5.04,1276,22,1254,0,0,0,0
河北,5.04,328,6,320,0,0,2,0
海南,5.04,168,6,162,0,0,0,0
贵州,5.04,147,2,145,0,0,0,0
广西,5.04,254,2,252,0,0,0,0
广东,5.04,1588,8,1571,0,0,2,0
甘肃,5.04,139,2,137,0,0,0,0
福建,5.04,356,1,353,0,0,0,0
北京,5.04,593,9,554,0,0,1,0
澳门,5.04,45,0,39,0,0,0,0
安徽,5.04,991,6,985,0,0,0,0
重庆,5.05,579,6,573,0,0,0,0
浙江,5.05,1268,1,1267,0,0,0,0
云南,5.05,185,2,181,0,0,0,0
新疆,5.05,76,3,73,0,0,0,0
香港,5.05,1040,4,920,0,0,20,0
西藏,5.05,1,0,1,0,0,0,0
天津,5.05,190,3,186,0,0,0,0
台湾,5.05,438,6,334,0,0,0,0
四川,5.05,561,3,558,0,0,0,0
上海,5.05,656,7,620,0,0,1,0
陕西,5.05,308,3,264,2,2,1,0
山西,5.05,198,0,193,0,0,3,0
山东,5.05,788,7,775,0,0,2,0
青海,5.05,18,0,18,0,0,0,0
宁夏,5.05,75,0,75,0,0,0,0
内蒙古,5.05,201,1,167,0,0,7,0
辽宁,5.05,146,2,144,0,0,0,0
江西,5.05,937,1,936,0,0,0,0
江苏,5.05,653,0,650,0,0,0,0
吉林,5.05,112,1,103,0,0,0,0
湖南,5.05,1019,4,1015,0,0,0,0
湖北,5.05,68128,4512,63616,0,0,0,0
黑龙江,5.05,944,13,758,0,0,39,0
河南,5.05,1276,22,1254,0,0,0,0
河北,5.05,328,6,320,0,0,0,0
海南,5.05,168,6,162,0,0,0,0
贵州,5.05,147,2,145,0,0,0,0
广西,5.05,254,2,252,0,0,0,0
广东,5.05,1588,8,1575,0,0,4,0
甘肃,5.05,139,2,137,0,0,0,0
福建,5.05,356,1,353,0,0,0,0
北京,5.05,593,9,555,0,0,1,0
澳门,5.05,45,0,39,0,0,0,0
安徽,5.05,991,6,985,0,0,0,0
重庆,5.06,579,6,573,0,0,0,0
浙江,5.06,1268,1,1267,0,0,0,0
云南,5.06,185,2,181,0,0,0,0
新疆,5.06,76,3,73,0,0,0,0
香港,5.06,1040,4,932,0,0,12,0
西藏,5.06,1,0,1,0,0,0,0
天津,5.06,190,3,186,0,0,0,0
台湾,5.06,439,6,339,1,1,5,0
四川,5.06,561,3,558,0,0,0,0
上海,5.06,657,7,620,1,1,0,0
陕西,5.06,308,3,266,0,0,2,0
山西,5.06,198,0,194,0,0,1,0
山东,5.06,788,7,775,0,0,0,0
青海,5.06,18,0,18,0,0,0,0
宁夏,5.06,75,0,75,0,0,0,0
内蒙古,5.06,201,1,171,0,0,4,0
辽宁,5.06,146,2,144,0,0,0,0
江西,5.06,937,1,936,0,0,0,0
江苏,5.06,653,0,651,0,0,1,0
吉林,5.06,112,1,103,0,0,0,0
湖南,5.06,1019,4,1015,0,0,0,0
湖北,5.06,68128,4512,63616,0,0,0,0
黑龙江,5.06,944,13,793,0,0,35,0
河南,5.06,1276,22,1254,0,0,0,0
河北,5.06,328,6,320,0,0,0,0
海南,5.06,168,6,162,0,0,0,0
贵州,5.06,147,2,145,0,0,0,0
广西,5.06,254,2,252,0,0,0,0
广东,5.06,1589,8,1575,1,1,0,0
甘肃,5.06,139,2,137,0,0,0,0
福建,5.06,356,1,354,0,0,1,0
北京,5.06,593,9,557,0,0,2,0
澳门,5.06,45,0,40,0,0,1,0
安徽,5.06,991,6,985,0,0,0,0
重庆,5.07,579,6,573,0,0,0,0
浙江,5.07,1268,1,1267,0,0,0,0
云南,5.07,185,2,182,0,0,1,0
新疆,5.07,76,3,73,0,0,0,0
香港,5.07,1044,4,944,4,4,12,0
西藏,5.07,1,0,1,0,0,0,0
天津,5.07,190,3,186,0,0,0,0
台湾,5.07,440,6,347,1,1,8,0
四川,5.07,561,3,558,0,0,0,0
上海,5.07,657,7,623,0,0,3,0
陕西,5.07,308,3,268,0,0,2,0
山西,5.07,198,0,195,0,0,1,0
山东,5.07,788,7,776,0,0,1,0
青海,5.07,18,0,18,0,0,0,0
宁夏,5.07,75,0,75,0,0,0,0
内蒙古,5.07,201,1,172,0,0,1,0
辽宁,5.07,146,2,144,0,0,0,0
江西,5.07,937,1,936,0,0,0,0
江苏,5.07,653,0,652,0,0,1,0
吉林,5.07,113,1,104,1,1,1,0
湖南,5.07,1019,4,1015,0,0,0,0
湖北,5.07,68128,4512,63616,0,0,0,0
黑龙江,5.07,944,13,815,0,0,22,0
河南,5.07,1276,22,1254,0,0,0,0
河北,5.07,328,6,320,0,0,0,0
海南,5.07,168,6,162,0,0,0,0
贵州,5.07,147,2,145,0,0,0,0
广西,5.07,254,2,252,0,0,0,0
广东,5.07,1589,8,1575,0,0,0,0
甘肃,5.07,139,2,137,0,0,0,0
福建,5.07,356,1,354,0,0,0,0
北京,5.07,593,9,560,0,0,3,0
澳门,5.07,45,0,40,0,0,0,0
安徽,5.07,991,6,985,0,0,0,0
